Published,Type,Title,Description,Video ID,Guests,Episode,Guests_String,mp3,bytes,duration,duration_hhmmss
2022-08-07 15:41:25,COG,"Իրավիճակը Բերձորի շուրջ - The Situation Around Berdzor (Armenian) | Ep #150 - Aug 7, 2022","The Situation Around Berdzor with Hakob Hakobyan and Davit Galstyan

Իրավիճակը Բերձորի շուրջ Հակոբ Հակոբյանի և Դավիթ Գալստյանի հետ

Guests / Հյուրեր:

- Hakob Hakobyan, co-chair of the Artsakh Justice Party.
Հակոբ Հակոբյան, Արցախի Արդարություն Կուսակցության նախագահ:

- David Galstyan, leader of the Justice faction in the National Assembly of the Republic of Artsakh. Դավիթ Գալստյան, Արցախի Հանրապետության Ազգային Ժողովի պատգամավոր և «Արդարություն» խմբակցության ղեկավար։

Hosts:

- Hovik Manucharyan TW/@HovikYerevan
- Asbed Bedrossian TW/@qubriq

Episode 150 | Recorded on August 7, 2022

Website: https://groong.org/podcasts/CoG-20220807.html",0WXDyx93h0Y,"hhakobyan,dgalstyan",150,"""hhakobyan"",""dgalstyan""",11096231-the-situation-around-berdzor-armenian-ep-150-aug-7-2022.mp3,23495252,1954,0:32:34
2022-08-02 00:43:54,WIR,"Tehran 2022 | Normalization | EU-Azerbaijan Gas Deal | Personae Non Grata | Ep #149 - July 31, 2022","ANN/Groong Week in Review - July 31, 2022

Topics:
* Tehran 2022 Trilateral Summit
* “Normalization” or Pax Turkiana?
* EU - Azerbaijan gas deal
* Diaspora Personae Non-Grata

Guests:
* Yeghia Tashjian - TW/@yeghig

Host:
* Asbed Bedrossian TW/@qubriq


Episode 149 | Recorded: Monday, July 31, 2022
Website: https://groong.org/podcasts/WiR-20220731.html",OLd0bg1IouM,ytashjian,149,"""ytashjian""",11067273-tehran-2022-normalization-or-pax-turkiana-eu-azerbaijan-gas-deal-diaspora-personae-non-grata-ep-149-july-31-2022.mp3,20556896,1709,0:28:29
2022-07-20 01:50:16,WIR,"Tevan Poghosyan: CIA in EVN | Armen Grigoryan | Papazian Banned | FMs Meet | Ep #148 - July 17, 2022","Armenian News Network/Groong Week in Review - July 17, 2022

Topics:
* 00:00:00 Introduction
* 00:02:30 CIA Chief in Armenia
* 00:18:26 Army Chief Appointed
* 00:30:41 Armen Grigoryan Dies in Court
* 00:45:14 Mourad Papazian is Denied Entry in Armenia
* 00:57:04 Bayramov and Mirzoyan in Tbilisi
* 01:06:11 Rants

Guests:
* Tevan Poghosyan - TW/@TevanPoghosyan

Host:
* Hovik Manucharyan TW/@HovikYerevan
* Asbed Bedrossian TW/@qubriq

Episode 148 | Recorded: Monday, July 19, 2022
Website: https://groong.org/podcasts/WiR-20220717.html",sjdndULGdPc,tpoghosyan,148,"""tpoghosyan""",10991685-spy-chiefs-in-yerevan-armen-grigoryan-dies-in-court-mourad-papazian-banned-am-az-fms-meet-ep-148-july-17-2022.mp3,51155546,4259,1:10:59
2022-07-14 15:58:45,COG,"A Conversation with Ardy Kassakhian, Mayor of Glendale, California | Ep #147 - July 14, 2022","Armenian News Network/Groong: Current Topics with the Mayor of Glendale - July 14, 2022
A Conversation with Ardy Kassakhian

Topics:
- 00:00 Introduction
- 01:33 Mayor and Councilman of Glendale
- 21:45 June 2022 Elections
- 29:03 US National Politics
- 37:43 Armenian-American Political Advocacy
- 53:55 Turkish-Armenian “Normalization”
- 58:00 Relations between Glendale and Armenia

Guest:
- 𝐀𝐫𝐝𝐚𝐬𝐡𝐞𝐬 ‘𝐀𝐫𝐝𝐲’ 𝐊𝐚𝐬𝐬𝐚𝐤𝐡𝐢𝐚𝐧 is a Glendale City Councilman and the current mayor of Glendale.

Hosts:
- Asbed Bedrossian TW/@qubriq
- Hovik Manucharyan TW/@hovikyerevan

Episode 147 | Recorded on Wednesday, July 13, 2022
Show notes: https://groong.org/podcasts/CoG-20220714.html",2jyuXCsE0bo,akassakhian,147,"""akassakhian""",10964418-a-conversation-with-ardashes-ardy-kassakhian-ep-147-july-14-2022.mp3,58011920,4830,1:20:30
2022-07-12 02:17:08,WIR,"Developments in Regional Geopolitics and Censorship Laws | Ep #146 - July 10, 2022","Armenian News Network/Groong Week in Review - July 10, 2022

Topics:
* 00:00 Introduction
* 01:40 Developments in the Regional Geopolitics
* 47:53 Watch your Internets!
* 55:58 Rants


Guests:
* Hrant Mikaelian / TW/@Hrant_M
* Dr. Benyamin Poghosyan / TW/@Benyamin_Poghos

Host:
* Hovik Manucharyan TW/@HovikYerevan
* Asbed Bedrossian TW/@qubriq

Episode 146 | Recorded: Monday, July 11, 2022
Website: https://groong.org/podcasts/WiR-20220710.html

#armenian #news",2sjP-B2jFLE,"hmikaelian,bpoghosyan",146,"""hmikaelian"",""bpoghosyan""",10946656-developments-in-regional-geopolitics-and-censorship-laws-ep-146-july-10-2022.mp3,42875487,3569,0:59:29
2022-07-10 00:13:55,COG,The Armenian Diaspora Survey - Sedda Antekelian and Gegham Mughnetsyan | Ep #145 - July 9 2022,"The Armenian Diaspora Survey - July 9, 2022

Topics:
* What is the ArmenianDiasporaSurvey.com?
* Survey Resources
* Survey Objectives and Benefits
* Why Diaspora Armenians should take the Survey


Guests:
* Sedda Antekelian is a Learning and Development Specialist at the USC Shoah Foundation Institute and a doctoral student in USC Rossier's Global Executive Doctor of Education program.
* Gegham Mughnetsyan is the Chitjian Researcher Archivist at the USC Dornsife Institute of Armenian Studies, and a specialist in International Affairs, focusing on Peace and Conflict, and US foreign policy toward Nagorno Karabakh. 

Host:
* Asbed Bedrossian TW/@qubriq


Episode 145 | Recorded on Saturday, July 9, 2022
Show notes: https://groong.org/podcasts/CoG-20220709.html",ZgXsWVTsuzY,"santekelian,gmughnetsyan",145,"""santekelian"",""gmughnetsyan""",10933475-the-armenian-diaspora-survey-sedda-antekelian-and-gegham-mughnetsyan-ep-145-july-9-2022.mp3,14537875,1207,0:20:07
2022-06-28 10:35:41,WIR,"OSCE MG | Aparan Murders | Vanetsyan Resigns | Jhangiryan Doesn’t | Ep #144 - Jun 26, 2022","Armenian News Network/Groong Week in Review - June 26, 2022

Topics:
* 00:00 Introduction
* 02:08 Who killed the OSCE Minsk Group?
* 21:36 Murders in Aparan
* 27:01 Arthur Vanetsyan Resigns from Parliament
* 38:51 Gagik Jhangiryan in the Line of Fire
* 44:39 Rants

Guests:
* Hrant Mikaelian / TW/@Hrant_M

Host:
* Hovik Manucharyan TW/@HovikYerevan
* Asbed Bedrossian TW/@qubriq

Episode 144 | Recorded: Monday, June 27, 2022
Website: https://groong.org/podcasts/WiR-20220626.html",QtNsmeWfbGQ,hmikaelian,144,"""hmikaelian""",10869681-osce-mg-aparan-murders-vanetsyan-resigns-jhangiryan-doesn-t-ep-144-jun-26-2022.mp3,35681341,2969,0:49:29
2022-06-21 02:48:04,WIR,"Armenian News: Opposition | Jhangiryan Scandal | Peace Talks, Shootings | Ep #143 - Jun 19, 2022","Armenian News Network/Groong - Week in Review - June 19, 2022

Topics:
* 00:00 Introduction
* 01:53 Did the Opposition Blink? What will happen to the Yerevan protests?
* 15:54 Scandal in the Supreme Judicial Council involving Gagik Jhangiryan (SJC)
* 34:31 More Artsakh “Peace” Talks, More Border Shootings
* 52:32 Rants

Guests:
* Tevan Poghosyan / Թեւան Պողոսյան / TW/@TevanPoghosyan

Host:
* Hovik Manucharyan TW/@HovikYerevan
* Asbed Bedrossian TW/@qubriq

Episode 143 | Recorded: Monday, June 20, 2022
Website: https://groong.org/podcasts/WiR-20220619.html

#armenia #armenian #azerbaijan #karabakh #artsakh #yerevan #Nikol #pashinyan #zartnirlao #podcast #news #armenianpodcast #news",oJCqFwoBoxU,tpoghosyan,143,"""tpoghosyan""",10828971-did-opp-blink-sjc-scandal-more-peace-talks-more-border-shootings-ep-143-jun-19-2022.mp3,41405020,3446,0:57:26
2022-06-14 03:19:10,WIR,"Armenian News: Opp Politics | Lavrov | War Dividends | Caucasus Barometer | Ep #142 - Jun 12, 2022","Armenian News Network/Groong Week in Review - June 12, 2022

Topics:
* The Opposition Activates Politics
* Russia Revises Lavrov's Parukh Response
* War Dividends
* Caucasus Barometer Survey Takeaways

Guest:
* Hrant Mikaelian - TW/@Hrant_M

Host:
* Asbed Bedrossian - TW/@qubriq

Episode 142 | Recorded: Monday, June 13, 2022
Website: https://groong.org/podcasts/WiR-20220612.html

#lavrov #armeniannews",3CzSHC1FEqA,hmikaelian,142,"""hmikaelian""",10789987-opposition-activates-politics-revising-lavrov-war-dividends-caucasus-barometer-survey-ep-142-jun-12-2022.mp3,44724080,3723,1:02:03
2022-06-07 17:33:15,WIR,"Armenian News: Yerevan Protests Grow | Artsakh Negotiations | New MPG Poll | Ep #141 - Jun 5, 2022","Armenian News Network/Groong Week in Review - June 5, 2022

Topics:

- 00:00 Introduction
- 02:52 Yerevan Protests Continue
- 24:30 State of Negotiations on Artsakh
- 42:27 MPG Gallup Poll Results
- 44:14 Rants

Guests:

Dr. Benyamin Poghosyan / TW/@Benyamin_Poghos

Host:

Hovik Manucharyan TW/@HovikYerevan
Asbed Bedrossian TW/@qubriq
Episode 141 | Recorded: Monday, June 6, 2022
Website: https://groong.org/podcasts/WiR-20220605.html",3dPI9vsw6nk,bpoghosyan,141,"""bpoghosyan""",10755487-yerevan-protests-grow-artsakh-negotiations-new-mpg-results-ep-141-jun-5-2022.mp3,33108063,2755,0:45:55
2022-06-01 04:28:16,WIR,"Armenian News: Russia Geopolitics | Armenia Russia Rels | Israel & Armenia | Ep #140 - May 29, 2022","Armenian News Network/Groong Week in Review - May 29, 2022

Topics:

- 00:00 Introduction

- 02:27 Russia’s Geopolitics: We’ll get an update on the war as well as trying to understand what Russia’s endgame is in Ukraine and how it may affect our region.

- 23:10 Armenia-Russia Relations: Next, we try to understand the dynamics of Armenia-Russian relations as well as the outlook for the future.

- 42:38 Israeli Interests and Armenia: Lastly, taking advantage of our guest’s area of expertise, we look at Israeli-Armenian relations, the history of failures in this area and what is needed for Armenia to finally start to derive some benefits from working in this complex environment.

Guest:

Dr. Sergei Melkonian, who is an expert at the Russian International Affairs Council (RIAC), He has worked in the Ministry of Foreign Affairs of the Russian Federation, and has served as assistant to President of Armenia, Armen Sarkissian, on Russia and Middle East politics. He is CEO and Chief Editor of the Analytical Portal «International Studies», and a co-founder of the “Armenian Project” NGO.

Host:

Hovik Manucharyan TW/@HovikYerevan
Asbed Bedrossian TW/@qubriq

Episode 140 | Recorded: Monday, May 30, 2022
Website: https://groong.org/podcasts/WiR-20220529.html",cMxqiqBn09w,smelkonian,140,"""smelkonian""",10718077-russia-geopolitics-armenia-russia-rels-israeli-and-armenia-ep-140-may-29-2022.mp3,45039337,3749,1:02:29
2022-05-24 07:14:38,WIR,"Armenian News: Negotiations  | Opp Protests | Iran-Armenia Rels | CSTO Meet | Ep #139 - May 22, 2022","Armenian News Network/Groong Week in Review - May 22, 2022

Topics:
- 00:00 Introduction
- 01:05 “Agenda of Peace” Negotiations Continue
- 34:49 Iran-Armenia Relations
- 44:00 CSTO Leaders Meeting in Moscow
- 49:44 State of the Opposition Protests
- 59:51 Hovik's Rant

Guests:
* Dr. Benyamin Poghosyan / TW/@Benyamin_Poghos

Host:
* Hovik Manucharyan TW/@HovikYerevan
* Asbed Bedrossian TW/@qubriq


Episode 139 | Recorded: Monday, May 23, 2022
Website: https://groong.org/podcasts/WiR-20220522.html #zartnirlao",qoArcffUemI,bpoghosyan,139,"""bpoghosyan""",10671805-negotiations-continue-opposition-protests-continue-iran-armenia-relations-osce-leaders-meet-ep-139-may-22-2022.mp3,45211537,3763,1:02:43
2022-05-21 14:21:57,COG,"The Armenian Diaspora Survey - Hratch Tchilingirian and Ayda Erbal  | Ep #138 - May 21, 2022","The Armenian Diaspora Survey - May 21, 2022

Topics:
* What is the ArmenianDiasporaSurvey.com?
* Sponsor and Admin teams
* Survey Details
* Why Diaspora Armenian should take the Survey


Guests:
* Dr. Hratch Tchilingirian, a sociologist, is the Director of the Armenian Diaspora Survey project. He is Associate of the Faculty of Oriental Studies at the University of Oxford in the UK. 
* Ayda Erbal is an adjunct instructor of political science at New York University, She is the Survey Manager in the New York/New Jersey region and leading the social media campaign for the survey. 

Host:
* Asbed Bedrossian TW/@qubriq

Link to survey: https://www.armeniandiasporasurvey.com/

Episode 138 | Recorded on Wednesday, May 20, 2022
Show notes: https://groong.org/podcasts/CoG-20220521.html",7naAlh_AoOY,"htchilingirian,aerbal",138,"""htchilingirian"",""aerbal""",10658647-the-armenian-diaspora-survey-with-hratch-tchilingirian-and-ayda-erbal-ep-138-may-21-2022.mp3,36668522,3051,0:50:51
2022-05-17 03:09:00,WIR,"Armenia News: Yerevan Protests | Armenia Responds | Lebanon Elections 2022 | Ep #137 - May 15, 2022","Armenian News Network/Groong Week in Review - May 15, 2022

Topics:
* 00:00 Introduction
* 01:34 Continuing Opposition Protests in Yerevan
* 18:19 5 + 6: Armenia’s “Response” to Azerbaijan
* 41:28 Lebanon Elections 2022

Guests:
* Dr. Ohannes Geukjian
* Arthur G. Martirosyan

Host:
* Hovik Manucharyan TW/@HovikYerevan
* Katia Peltekian / TW/@KatiaPeltekian
* Asbed Bedrossian TW/@qubriq


Episode 137 | Recorded: Tuesday, May 16, 2022
Website: https://groong.org/podcasts/WiR-20220515.html",SoQXhfcEQSk,"ogeukjian, amartirosyan",137,"""ogeukjian"","" amartirosyan""",10640112-yerevan-protests-armenia-responds-to-azerbaijan-lebanon-elections-2022-ep-137-may-15-2022.mp3,48078169,4002,1:06:42
2022-05-13 04:31:01,COG,"ANCA Advocacy Agenda 2022 with Aram Hamparian  | Ep #136 - May 13, 2022","ANCA Advocacy Agenda 2022 - MaY 13, 2022
A Conversation with ARAM SUREN HAMPARIAN

Topics:
* The US/Turkey F-35/F-16 Fallout
* US Aid to Armenia and Artsakh
* The Armenian Genocide Education Bill
* Dr. Oz is Mehmet Oz
* The US Election Cycles of 2022 and 2024


Guest:
* Aram Suren Hamparian is the Executive Director of the Armenian National Committee of America.

Hosts:
* Hovik Manucharyan TW/@HovikYerevan
* Asbed Bedrossian TW/@qubriq


Episode 136 | Recorded on Thursday, May 12, 2022
Show notes: https://groong.org/podcasts/CoG-20220513.html",WBkdmONwgJI,ahamparian,136,"""ahamparian""",10611416-anca-advocacy-agenda-2022-with-aram-hamparian-ep-136-may-13-2022.mp3,44206452,3680,1:01:20
2022-05-10 14:48:45,WIR,"Armenian News: Protests Growing | FM Mirzoyan in DC | Normalization ROUnd 3 | Ep #135 - May 8, 2022","Armenian News Network/Groong Week in Review - May 8, 2022

Topics:
- 00:00 Introduction
- 00:49 Mass Protests Growing in Yerevan
- 24:31 FM Mirzoyan in Washington DC
- 38:38 Normalization Round 3
- 52:25 Rants

Guest:
- Benyamin Poghosyan TW/@Benyamin_Poghos

Host:
- Hovik Manucharyan TW/@HovikYerevan
- Asbed Bedrossian TW/@qubriq

Episode 135 | Recorded: Tuesday, May 10, 2022
Website: https://groong.org/podcasts/WiR-20220508.html",cOkU3yiri80,bpoghosyan,135,"""bpoghosyan""",10595433-mass-protests-growing-fm-mirzoyan-in-dc-normalization-round-3-ep-135-may-8-2022.mp3,39994991,3329,0:55:29
2022-05-03 02:57:35,WIR,"Armenian News: ""Peace Agenda"" | Accident | Civil Disobedience | Insult Law | Ep #134 - May 1, 2022","Armenian News Network/Groong Week in Review - May 1, 2022

Topics:
* ""Peace Agenda"" in Motion
* It's not the Crime, It's the Cover Up
* Opposition Initiates Civil Disobedience
* What a Nice PM Armenia Has! 🤥


Guest:
* Tevan Poghosyan TW/@TevanPoghosyan

Host:
* Hovik Manucharyan TW/@HovikYerevan
* Asbed Bedrossian TW/@qubriq


Episode 134 | Recorded: Monday, May 2, 2022
Website: https://groong.org/podcasts/WiR-20220501.html",7dpSSPzq4F4,tpoghosyan,134,"""tpoghosyan""",10548790-peace-agenda-motorcade-accident-civil-disobedience-criminalization-of-insults-upheld-ep-134-may-1-2022.mp3,51943907,4324,1:12:04
2022-04-26 03:26:47,WIR,"Armenian News: April 24  Never Forget | Brussels Meet | Pashinyan in Moscow | Ep #133 - Apr 24, 2022","Armenian News Network/Groong Week in Review - April 24, 2022

Topics:
* 00:00:00 Intro
* 00:00:53 April 24, Never Forget!
* 00:15:54 Aliyev and Pashinyan in Brussels
* 00:41:01 Pashinyan in Moscow
* 01:01:36 Rants

Guest:
* Benyamin Poghosyan TW/@Benyamin_Poghos

Host:
* Hovik Manucharyan TW/@HovikYerevan
* Asbed Bedrossian TW/@qubriq


Episode 133 | Recorded: Monday, April 25, 2022
Website: https://groong.org/podcasts/WiR-20220424.html",Ed_7OYcR4pU,bpoghosyan,133,"""bpoghosyan""",10505914-april-24-armenian-genocide-day-aliyev-and-pashinyan-in-brussels-pashinyan-in-moscow-ep-133-apr-24-2022.mp3,49571567,4127,1:08:47
2022-04-12 15:50:44,WIR,"Armenian News: Opposition | Brussels | Alison | Economy | Poll | Artsakh | Ep #132 - Apr 10, 2022","Armenian News Network/Groong Week in Review - April 10, 2022

Topics:

- 00:00:00 Introduction

- 00:02:25 Opposition Protests in Yerevan: Thousands showed up to the opposition protest on Tuesday, outlining the red lines for Pashinyan's dealings with Aliyev, ahead of the meeting in Brussels. Opposition says this is only the beginning, but have yet to indicate what their next steps will be.

- 00:12:35 Buying Bread from a Man in Brussels: Pashinyan went to Brussels this week to meet with Charles Michel and Ilham Aliyev. Did the Armenian PM firmly set his foot down and demand Azerbaijan withdraw from Karaglukh? Will our POWs come back soon? Or did Pashinyan just eat his Azeri vegemite sandwich and come back home?

- 00:34:45 Working for the man: The last time one of our guests Alison was on the show, she was hoping to help advise the Armenian government. We'll hear about her experiences since we last spoke, and what kind of room Armenia has to maneuver in this complicated geopolitical situation.

- 00:48:02 War and the Armenian Economic Outlook: With our analyst, we'll look at some economic problems stemming from the larger war in the region.

- 00:59:09 New MPG polls on Ukraine, Artsakh: The results of the newest MPG poll are out, with questions on Armenian sentiments about the war in Ukraine and other geopolitical issues. Are Armenians truly keen on opening the border with Turkey, with or without Turkish preconditions. Stay tuned to hear more.

- 01:24:58 Alison in Artsakh: And lastly today, we'll talk about the situation in Artsakh with Alison, who just returned from a weekend trip. She will share with us her impressions of her first time back since the war. 

Guests:
- Alison Tahmizian Meuse
- Hrant Mikaelian

Host:
* Hovik Manucharyan TW/@HovikYerevan
* Asbed Bedrossian TW/@qubriq

Episode 132 | Recorded: Monday, April 11, 2022
Website: https://groong.org/podcasts/WiR-20220410.html",xuIZ-ZYdUwM,"aeuse, hmikaelian",132,"""aeuse"","" hmikaelian""",10426796-opposition-brussels-alison-update-war-economy-new-poll-artsakh-ep-132-apr-10-2022.mp3,68213525,5680,1:34:40
